Date,Page,Proj,Sum of PageViews
20121027-,Ted_Cruz,en,689
20121027-,Hillary_Clinton,en,627
20121027-,Apache_Hadoop,en,1394
20121028-,Ted_Cruz,en,511
20121028-,Bernie_Sanders,en,797
20121028-,Sam_Anderson_(Tamil_actor),en,294
20121028-,String_theory,en,3690
20121028-,Shah_Rukh_Khan,en,342
20121028-,Ryan_Gosling,en,12796
20121028-,Megan_Fox,en,15999
20121028-,Donald_Trump,en,13580
20121028-,Independence_Day_(United_States),en,2151
20121028-,Deep_Learning,en,5
20121028-,Apache_Hadoop,en,1515
20121028-,Jack_Ma,en,104
20121028-,John_Kasich,en,1966
20121028-,Hillary_Clinton,en,642
20121028-,Sundar_Pichai,en,110
20121029-,Bernie_Sanders,en,839
20121029-,Hillary_Clinton,en,571
20121029-,Megan_Fox,en,12099
20121029-,Sundar_Pichai,en,129
20121029-,Apache_Hadoop,en,3725
20121029-,Deep_Learning,en,9
20121029-,Donald_Trump,en,11902
20121029-,Jack_Ma,en,137
20121029-,Ted_Cruz,en,869
20121029-,Independence_Day_(United_States),en,2897
20121029-,Sam_Anderson_(Tamil_actor),en,323
20121029-,John_Kasich,en,1734
20121029-,Ryan_Gosling,en,12610
20121029-,Shah_Rukh_Khan,en,362
20121029-,String_theory,en,4380
20121030-,Shah_Rukh_Khan,en,317
20121030-,Jack_Ma,en,177
20121030-,Donald_Trump,en,11527
20121030-,Deep_Learning,en,7
20121030-,Independence_Day_(United_States),en,2800
20121030-,Sam_Anderson_(Tamil_actor),en,308
20121030-,John_Kasich,en,683
20121030-,Hillary_Clinton,en,574
20121030-,Ryan_Gosling,en,12350
20121030-,String_theory,en,4184
20121030-,Ted_Cruz,en,1122
20121030-,Apache_Hadoop,en,3732
20121030-,Bernie_Sanders,en,760
20121030-,Megan_Fox,en,11786
20121030-,Sundar_Pichai,en,144
20121031-,Jack_Ma,en,148
20121031-,Deep_Learning,en,7
20121031-,String_theory,en,4672
20121031-,Sundar_Pichai,en,105
20121031-,Ted_Cruz,en,1111
20121031-,Bernie_Sanders,en,731
20121031-,Donald_Trump,en,11258
20121031-,Megan_Fox,en,13455
20121031-,Sam_Anderson_(Tamil_actor),en,266
20121031-,Apache_Hadoop,en,3311
20121031-,Independence_Day_(United_States),en,2737
20121031-,Ryan_Gosling,en,12609
20121031-,Shah_Rukh_Khan,en,308
20121031-,Hillary_Clinton,en,588
20121031-,John_Kasich,en,640
20121101-,Deep_Learning,en,9
20121101-,Apache_Hadoop,en,3237
20121101-,String_theory,en,4152
20121101-,Independence_Day_(United_States),en,2571
20121101-,Jack_Ma,en,142
20121101-,Megan_Fox,en,14615
20121101-,Sundar_Pichai,en,85
20121101-,Donald_Trump,en,9340
20121101-,John_Kasich,en,1651
20121101-,Hillary_Clinton,en,640
20121101-,Ted_Cruz,en,1177
20121101-,Shah_Rukh_Khan,en,353
20121101-,Sam_Anderson_(Tamil_actor),en,250
20121101-,Bernie_Sanders,en,865
20121101-,Ryan_Gosling,en,11745
20121102-,Bernie_Sanders,en,1059
20121102-,Sundar_Pichai,en,96
20121102-,Jack_Ma,en,151
20121102-,Ted_Cruz,en,1449
20121102-,Independence_Day_(United_States),en,2526
20121102-,String_theory,en,4400
20121102-,Ryan_Gosling,en,16561
20121102-,John_Kasich,en,706
20121102-,Apache_Hadoop,en,3025
20121102-,Shah_Rukh_Khan,en,478
20121102-,Hillary_Clinton,en,568
20121102-,Donald_Trump,en,9777
20121102-,Sam_Anderson_(Tamil_actor),en,352
20121102-,Deep_Learning,en,9
20121102-,Megan_Fox,en,13501
20121103-,Hillary_Clinton,en,624
20121103-,Sundar_Pichai,en,86
20121103-,Ryan_Gosling,en,16684
20121103-,Bernie_Sanders,en,975
20121103-,John_Kasich,en,806
20121103-,Jack_Ma,en,123
20121103-,Ted_Cruz,en,740
20121103-,Sam_Anderson_(Tamil_actor),en,488
20121103-,Donald_Trump,en,7732
20121103-,Shah_Rukh_Khan,en,354
20121103-,Independence_Day_(United_States),en,2073
20121103-,Deep_Learning,en,1
20121103-,Megan_Fox,en,13848
20121103-,String_theory,en,3327
20121103-,Apache_Hadoop,en,1534
20121104-,John_Kasich,en,856
20121104-,Megan_Fox,en,17235
20121104-,Sam_Anderson_(Tamil_actor),en,530
20121104-,Independence_Day_(United_States),en,2582
20121104-,Donald_Trump,en,7898
20121104-,Bernie_Sanders,en,1137
20121104-,String_theory,en,3824
20121104-,Sundar_Pichai,en,79
20121104-,Ryan_Gosling,en,18917
20121104-,Jack_Ma,en,100
20121104-,Ted_Cruz,en,758
20121104-,Hillary_Clinton,en,718
20121104-,Deep_Learning,en,6
20121104-,Apache_Hadoop,en,1839
20121104-,Shah_Rukh_Khan,en,380
20121105-,Ted_Cruz,en,1615
20121105-,Deep_Learning,en,11
20121105-,String_theory,en,4146
20121105-,Megan_Fox,en,12478
20121105-,Ryan_Gosling,en,16201
20121105-,Shah_Rukh_Khan,en,372
20121105-,Donald_Trump,en,8741
20121105-,John_Kasich,en,1546
20121105-,Apache_Hadoop,en,3532
20121105-,Bernie_Sanders,en,1518
20121105-,Independence_Day_(United_States),en,3387
20121105-,Jack_Ma,en,154
20121105-,Sundar_Pichai,en,120
20121105-,Sam_Anderson_(Tamil_actor),en,427
20121105-,Hillary_Clinton,en,849
20121106-,Donald_Trump,en,9521
20121106-,Ted_Cruz,en,3526
20121106-,Ryan_Gosling,en,14177
20121106-,String_theory,en,4047
20121106-,Shah_Rukh_Khan,en,316
20121106-,Sundar_Pichai,en,123
20121106-,Sam_Anderson_(Tamil_actor),en,365
20121106-,Apache_Hadoop,en,3826
20121106-,Hillary_Clinton,en,1277
20121106-,Megan_Fox,en,12934
20121106-,Deep_Learning,en,9
20121106-,Independence_Day_(United_States),en,3665
20121106-,Bernie_Sanders,en,2405
20121106-,Jack_Ma,en,172
20121106-,John_Kasich,en,1785
20121107-,Hillary_Clinton,en,4839
20121107-,Apache_Hadoop,en,3328
20121107-,Donald_Trump,en,39768
20121107-,Sam_Anderson_(Tamil_actor),en,313
20121107-,Shah_Rukh_Khan,en,276
20121107-,Deep_Learning,en,9
20121107-,John_Kasich,en,2635
20121107-,Megan_Fox,en,12925
20121107-,Jack_Ma,en,149
20121107-,Sundar_Pichai,en,91
20121107-,Independence_Day_(United_States),en,4416
20121107-,Ted_Cruz,en,18344
20121107-,String_theory,en,3933
20121107-,Bernie_Sanders,en,23827
20121107-,Ryan_Gosling,en,12032
20121108-,Donald_Trump,en,22494
20121108-,Apache_Hadoop,en,3663
20121108-,Ted_Cruz,en,7059
20121108-,John_Kasich,en,1193
20121108-,Hillary_Clinton,en,2879
20121108-,Megan_Fox,en,13028
20121108-,String_theory,en,4608
20121108-,Bernie_Sanders,en,4481
20121108-,Jack_Ma,en,125
20121108-,Independence_Day_(United_States),en,3237
20121108-,Shah_Rukh_Khan,en,264
20121108-,Sam_Anderson_(Tamil_actor),en,308
20121108-,Ryan_Gosling,en,14514
20121108-,Sundar_Pichai,en,142
20121108-,Deep_Learning,en,14
20121109-,Ryan_Gosling,en,13632
20121109-,Deep_Learning,en,4
20121109-,Shah_Rukh_Khan,en,276
20121109-,Donald_Trump,en,12542
20121109-,Bernie_Sanders,en,3205
20121109-,Sam_Anderson_(Tamil_actor),en,283
20121109-,Independence_Day_(United_States),en,2550
20121109-,Jack_Ma,en,144
20121109-,Megan_Fox,en,12627
20121109-,Hillary_Clinton,en,2247
20121109-,String_theory,en,4221
20121109-,John_Kasich,en,827
20121109-,Apache_Hadoop,en,3262
20121109-,Ted_Cruz,en,4069
20121109-,Sundar_Pichai,en,132
20121110-,String_theory,en,3156
20121110-,Megan_Fox,en,14781
20121110-,Hillary_Clinton,en,2005
20121110-,Ted_Cruz,en,2106
20121110-,Sundar_Pichai,en,67
20121110-,Bernie_Sanders,en,1400
20121110-,Donald_Trump,en,10215
20121110-,Sam_Anderson_(Tamil_actor),en,211
20121110-,John_Kasich,en,565
20121110-,Ryan_Gosling,en,15188
20121110-,Deep_Learning,en,8
20121110-,Apache_Hadoop,en,1581
20121110-,Independence_Day_(United_States),en,1964
20121110-,Jack_Ma,en,100
20121110-,Shah_Rukh_Khan,en,295
20121111-,Megan_Fox,en,16470
20121111-,Jack_Ma,en,144
20121111-,Bernie_Sanders,en,1327
20121111-,Donald_Trump,en,9801
20121111-,Ted_Cruz,en,1610
20121111-,Hillary_Clinton,en,1577
20121111-,Shah_Rukh_Khan,en,351
20121111-,String_theory,en,3791
20121111-,Sam_Anderson_(Tamil_actor),en,228
20121111-,John_Kasich,en,542
20121111-,Sundar_Pichai,en,69
20121111-,Independence_Day_(United_States),en,2757
20121111-,Apache_Hadoop,en,1442
20121111-,Ryan_Gosling,en,16371
20121112-,Independence_Day_(United_States),en,3083
20121112-,String_theory,en,4363
20121112-,Apache_Hadoop,en,2980
20121112-,Bernie_Sanders,en,1316
20121112-,John_Kasich,en,562
20121112-,Deep_Learning,en,4
20121112-,Jack_Ma,en,202
20121112-,Sam_Anderson_(Tamil_actor),en,408
20121112-,Ryan_Gosling,en,28549
20121112-,Ted_Cruz,en,2869
20121112-,Megan_Fox,en,13244
20121112-,Shah_Rukh_Khan,en,332
20121112-,Hillary_Clinton,en,1538
20121112-,Donald_Trump,en,9533
20121112-,Sundar_Pichai,en,106
20121113-,Donald_Trump,en,9545
20121113-,String_theory,en,4702
20121113-,Sam_Anderson_(Tamil_actor),en,569
20121113-,Bernie_Sanders,en,1295
20121113-,John_Kasich,en,501
20121113-,Sundar_Pichai,en,96
20121113-,Shah_Rukh_Khan,en,399
20121113-,Deep_Learning,en,4
20121113-,Hillary_Clinton,en,1258
20121113-,Jack_Ma,en,215
20121113-,Independence_Day_(United_States),en,3033
20121113-,Megan_Fox,en,13153
20121113-,Apache_Hadoop,en,3091
20121113-,Ryan_Gosling,en,17391
20121113-,Ted_Cruz,en,2547
20121114-,String_theory,en,4429
20121114-,Independence_Day_(United_States),en,3073
20121114-,John_Kasich,en,474
20121114-,Sundar_Pichai,en,156
20121114-,Deep_Learning,en,8
20121114-,Bernie_Sanders,en,1346
20121114-,Donald_Trump,en,8970
20121114-,Ryan_Gosling,en,16533
20121114-,Shah_Rukh_Khan,en,441
20121114-,Hillary_Clinton,en,1097
20121114-,Jack_Ma,en,223
20121114-,Ted_Cruz,en,1974
20121114-,Megan_Fox,en,11682
20121114-,Sam_Anderson_(Tamil_actor),en,579
20121114-,Apache_Hadoop,en,3508
20121115-,Deep_Learning,en,3
20121115-,Sam_Anderson_(Tamil_actor),en,450
20121115-,Ryan_Gosling,en,16062
20121115-,Megan_Fox,en,17555
20121115-,String_theory,en,4524
20121115-,Hillary_Clinton,en,1055
20121115-,Sundar_Pichai,en,113
20121115-,Jack_Ma,en,163
20121115-,Apache_Hadoop,en,3463
20121115-,Donald_Trump,en,8821
20121115-,Bernie_Sanders,en,1145
20121115-,Independence_Day_(United_States),en,3031
20121115-,John_Kasich,en,504
20121115-,Ted_Cruz,en,1394
20121115-,Shah_Rukh_Khan,en,465
20121116-,Ted_Cruz,en,1128
20121116-,Megan_Fox,en,16246
20121116-,Sam_Anderson_(Tamil_actor),en,409
20121116-,Deep_Learning,en,11
20121116-,Bernie_Sanders,en,1228
20121116-,Sundar_Pichai,en,153
20121116-,Independence_Day_(United_States),en,2613
20121116-,Shah_Rukh_Khan,en,497
20121116-,John_Kasich,en,505
20121116-,Hillary_Clinton,en,745
20121116-,Apache_Hadoop,en,2895
20121116-,Ryan_Gosling,en,15254
20121116-,Donald_Trump,en,6883
20121116-,String_theory,en,4242
20121116-,Jack_Ma,en,159
20121117-,Ryan_Gosling,en,14757
20121117-,Apache_Hadoop,en,1481
20121117-,Ted_Cruz,en,1314
20121117-,Independence_Day_(United_States),en,1863
20121117-,Megan_Fox,en,20111
20121117-,Sundar_Pichai,en,98
20121117-,Shah_Rukh_Khan,en,422
20121117-,John_Kasich,en,415
20121117-,Hillary_Clinton,en,680
20121117-,Jack_Ma,en,116
20121117-,Donald_Trump,en,5607
20121117-,Deep_Learning,en,4
20121117-,Bernie_Sanders,en,890
20121117-,Sam_Anderson_(Tamil_actor),en,304
20121117-,String_theory,en,4107
20121118-,Sundar_Pichai,en,80
20121118-,John_Kasich,en,365
20121118-,Donald_Trump,en,5828
20121118-,Apache_Hadoop,en,1348
20121118-,Ryan_Gosling,en,16708
20121118-,Hillary_Clinton,en,703
20121118-,Sam_Anderson_(Tamil_actor),en,299
20121118-,Deep_Learning,en,6
20121118-,Jack_Ma,en,118
20121118-,Independence_Day_(United_States),en,2410
20121118-,Bernie_Sanders,en,829
20121118-,Ted_Cruz,en,925
20121118-,String_theory,en,3735
20121118-,Megan_Fox,en,19409
20121118-,Shah_Rukh_Khan,en,429
20121119-,Sundar_Pichai,en,134
20121119-,Bernie_Sanders,en,797
20121119-,John_Kasich,en,332
20121119-,Shah_Rukh_Khan,en,402
20121119-,Sam_Anderson_(Tamil_actor),en,337
20121119-,String_theory,en,4142
20121119-,Ryan_Gosling,en,13854
20121119-,Donald_Trump,en,6306
20121119-,Apache_Hadoop,en,3440
20121119-,Jack_Ma,en,274
20121119-,Hillary_Clinton,en,843
20121119-,Megan_Fox,en,13661
20121119-,Independence_Day_(United_States),en,2895
20121119-,Deep_Learning,en,6
20121119-,Ted_Cruz,en,1209
20121120-,Ted_Cruz,en,2265
20121120-,Bernie_Sanders,en,912
20121120-,Shah_Rukh_Khan,en,411
20121120-,Ryan_Gosling,en,14309
20121120-,Jack_Ma,en,332
20121120-,Deep_Learning,en,5
20121120-,String_theory,en,4145
20121120-,Apache_Hadoop,en,3659
20121120-,Donald_Trump,en,6763
20121120-,Megan_Fox,en,12445
20121120-,Sam_Anderson_(Tamil_actor),en,499
20121120-,Hillary_Clinton,en,999
20121120-,Sundar_Pichai,en,103
20121120-,Independence_Day_(United_States),en,2812
20121120-,John_Kasich,en,295
20121121-,Bernie_Sanders,en,1169
20121121-,Deep_Learning,en,7
20121121-,Shah_Rukh_Khan,en,325
20121121-,String_theory,en,4779
20121121-,Hillary_Clinton,en,965
20121121-,Donald_Trump,en,6163
20121121-,Independence_Day_(United_States),en,2763
20121121-,Sundar_Pichai,en,140
20121121-,Ted_Cruz,en,991
20121121-,Sam_Anderson_(Tamil_actor),en,459
20121121-,Jack_Ma,en,251
20121121-,Megan_Fox,en,15248
20121121-,Apache_Hadoop,en,3122
20121121-,John_Kasich,en,359
20121121-,Ryan_Gosling,en,13887
20121122-,Independence_Day_(United_States),en,3398
20121122-,Sam_Anderson_(Tamil_actor),en,436
20121122-,Hillary_Clinton,en,760
20121122-,Ryan_Gosling,en,12200
20121122-,Sundar_Pichai,en,113
20121122-,Donald_Trump,en,5490
20121122-,Shah_Rukh_Khan,en,306
20121122-,Ted_Cruz,en,1450
20121122-,Apache_Hadoop,en,2433
20121122-,String_theory,en,3994
20121122-,Megan_Fox,en,12748
20121122-,Jack_Ma,en,148
20121122-,John_Kasich,en,240
20121122-,Bernie_Sanders,en,450
20121122-,Deep_Learning,en,4
20121123-,Shah_Rukh_Khan,en,259
20121123-,Donald_Trump,en,5330
20121123-,Sundar_Pichai,en,130
20121123-,Ted_Cruz,en,741
20121123-,Megan_Fox,en,11920
20121123-,Hillary_Clinton,en,647
20121123-,Bernie_Sanders,en,465
20121123-,Apache_Hadoop,en,2105
20121123-,String_theory,en,3817
20121123-,Independence_Day_(United_States),en,2572
20121123-,John_Kasich,en,206
20121123-,Sam_Anderson_(Tamil_actor),en,339
20121123-,Ryan_Gosling,en,12012
20121123-,Jack_Ma,en,130
20121123-,Deep_Learning,en,5
20121124-,Deep_Learning,en,48
20121124-,Ted_Cruz,en,478
20121124-,Shah_Rukh_Khan,en,307
20121124-,John_Kasich,en,212
20121124-,Jack_Ma,en,115
20121124-,Sundar_Pichai,en,89
20121124-,Donald_Trump,en,5649
20121124-,Apache_Hadoop,en,1188
20121124-,Independence_Day_(United_States),en,2152
20121124-,Megan_Fox,en,11930
20121124-,Ryan_Gosling,en,14580
20121124-,Sam_Anderson_(Tamil_actor),en,313
20121124-,Bernie_Sanders,en,460
20121124-,String_theory,en,4544
20121124-,Hillary_Clinton,en,1038
20121125-,Independence_Day_(United_States),en,2241
20121125-,Shah_Rukh_Khan,en,299
20121125-,Deep_Learning,en,50
20121125-,Donald_Trump,en,5488
20121125-,Sam_Anderson_(Tamil_actor),en,242
20121125-,Apache_Hadoop,en,1292
20121125-,Megan_Fox,en,12324
20121125-,Hillary_Clinton,en,1024
20121125-,Bernie_Sanders,en,547
20121125-,String_theory,en,4913
20121125-,Sundar_Pichai,en,95
20121125-,Ted_Cruz,en,566
20121125-,Ryan_Gosling,en,17461
20121125-,John_Kasich,en,213
20121125-,Jack_Ma,en,119
20121126-,Ted_Cruz,en,717
20121126-,Sam_Anderson_(Tamil_actor),en,196
20121126-,Hillary_Clinton,en,951
20121126-,Shah_Rukh_Khan,en,313
20121126-,Deep_Learning,en,29
20121126-,Donald_Trump,en,6142
20121126-,Apache_Hadoop,en,3123
20121126-,John_Kasich,en,255
20121126-,Independence_Day_(United_States),en,2850
20121126-,Bernie_Sanders,en,654
20121126-,Ryan_Gosling,en,15898
20121126-,String_theory,en,4806
20121126-,Jack_Ma,en,177
20121126-,Sundar_Pichai,en,125
20121126-,Megan_Fox,en,11363
20121127-,Ryan_Gosling,en,14082
20121127-,Megan_Fox,en,12523
20121127-,Donald_Trump,en,6580
20121127-,John_Kasich,en,309
20121127-,Jack_Ma,en,183
20121127-,Ted_Cruz,en,612
20121127-,Hillary_Clinton,en,1034
20121127-,Sundar_Pichai,en,144
20121127-,Deep_Learning,en,129
20121127-,Sam_Anderson_(Tamil_actor),en,188
20121127-,Shah_Rukh_Khan,en,227
20121127-,Independence_Day_(United_States),en,2845
20121127-,Bernie_Sanders,en,1065
20121127-,String_theory,en,4732
20121127-,Apache_Hadoop,en,3535
20121128-,Hillary_Clinton,en,1004
20121128-,John_Kasich,en,423
20121128-,Bernie_Sanders,en,1031
20121128-,Sundar_Pichai,en,135
20121128-,Shah_Rukh_Khan,en,298
20121128-,Ted_Cruz,en,748
20121128-,Apache_Hadoop,en,3797
20121128-,Independence_Day_(United_States),en,3213
20121128-,Sam_Anderson_(Tamil_actor),en,178
20121128-,Donald_Trump,en,5725
20121128-,Deep_Learning,en,39
20121128-,String_theory,en,5106
20121128-,Jack_Ma,en,142
20121128-,Ryan_Gosling,en,13895
20121128-,Megan_Fox,en,13780
20121129-,John_Kasich,en,347
20121129-,Ryan_Gosling,en,11449
20121129-,Sundar_Pichai,en,131
20121129-,Bernie_Sanders,en,824
20121129-,Hillary_Clinton,en,826
20121129-,Jack_Ma,en,155
20121129-,Shah_Rukh_Khan,en,322
20121129-,Donald_Trump,en,5960
20121129-,String_theory,en,5225
20121129-,Megan_Fox,en,23843
20121129-,Independence_Day_(United_States),en,2721
20121129-,Deep_Learning,en,19
20121129-,Apache_Hadoop,en,3605
20121129-,Ted_Cruz,en,582
20121129-,Sam_Anderson_(Tamil_actor),en,155
20121130-,Jack_Ma,en,144
20121130-,Independence_Day_(United_States),en,2599
20121130-,Shah_Rukh_Khan,en,263
20121130-,Deep_Learning,en,20
20121130-,Ryan_Gosling,en,12067
20121130-,John_Kasich,en,384
20121130-,Sundar_Pichai,en,115
20121130-,Ted_Cruz,en,3367
20121130-,Donald_Trump,en,5329
20121130-,String_theory,en,4451
20121130-,Apache_Hadoop,en,3149
20121130-,Bernie_Sanders,en,1283
20121130-,Megan_Fox,en,15580
20121130-,Hillary_Clinton,en,763
20121130-,Sam_Anderson_(Tamil_actor),en,160
20121201-,Sam_Anderson_(Tamil_actor),en,177
20121201-,Hillary_Clinton,en,622
20121201-,Shah_Rukh_Khan,en,277
20121201-,Megan_Fox,en,12780
20121201-,Bernie_Sanders,en,548
20121201-,String_theory,en,3335
20121201-,John_Kasich,en,422
20121201-,Ryan_Gosling,en,12757
20121201-,Independence_Day_(United_States),en,1729
20121201-,Deep_Learning,en,21
20121201-,Jack_Ma,en,111
20121201-,Donald_Trump,en,4517
20121201-,Sundar_Pichai,en,85
20121201-,Apache_Hadoop,en,1386
20121201-,Ted_Cruz,en,1891
20121202-,Sundar_Pichai,en,78
20121202-,Shah_Rukh_Khan,en,252
20121202-,Ryan_Gosling,en,14733
20121202-,John_Kasich,en,294
20121202-,Deep_Learning,en,8
20121202-,Sam_Anderson_(Tamil_actor),en,155
20121202-,Donald_Trump,en,4958
20121202-,Independence_Day_(United_States),en,2202
20121202-,Ted_Cruz,en,696
20121202-,Bernie_Sanders,en,571
20121202-,Apache_Hadoop,en,1384
20121202-,String_theory,en,3774
20121202-,Jack_Ma,en,150
20121202-,Megan_Fox,en,14616
20121202-,Hillary_Clinton,en,625
20121203-,Ryan_Gosling,en,12096
20121203-,Bernie_Sanders,en,637
20121203-,Jack_Ma,en,170
20121203-,Hillary_Clinton,en,668
20121203-,Sam_Anderson_(Tamil_actor),en,174
20121203-,Shah_Rukh_Khan,en,276
20121203-,Deep_Learning,en,11
20121203-,John_Kasich,en,385
20121203-,String_theory,en,4307
20121203-,Donald_Trump,en,6327
20121203-,Independence_Day_(United_States),en,2842
20121203-,Ted_Cruz,en,723
20121203-,Apache_Hadoop,en,3263
20121203-,Sundar_Pichai,en,94
20121203-,Megan_Fox,en,12176
20121204-,Apache_Hadoop,en,3427
20121204-,String_theory,en,4894
20121204-,Megan_Fox,en,11136
20121204-,Independence_Day_(United_States),en,2993
20121204-,Hillary_Clinton,en,761
20121204-,Sundar_Pichai,en,101
20121204-,Donald_Trump,en,6472
20121204-,John_Kasich,en,418
20121204-,Ted_Cruz,en,593
20121204-,Ryan_Gosling,en,11465
20121204-,Jack_Ma,en,269
20121204-,Sam_Anderson_(Tamil_actor),en,176
20121204-,Bernie_Sanders,en,757
20121204-,Deep_Learning,en,12
20121204-,Shah_Rukh_Khan,en,226
20121205-,Apache_Hadoop,en,3808
20121205-,Deep_Learning,en,8
20121205-,Independence_Day_(United_States),en,2948
20121205-,String_theory,en,4545
20121205-,John_Kasich,en,335
20121205-,Bernie_Sanders,en,901
20121205-,Ryan_Gosling,en,12142
20121205-,Ted_Cruz,en,584
20121205-,Hillary_Clinton,en,857
20121205-,Shah_Rukh_Khan,en,250
20121205-,Sundar_Pichai,en,98
20121205-,Sam_Anderson_(Tamil_actor),en,188
20121205-,Megan_Fox,en,14799
20121205-,Jack_Ma,en,207
20121205-,Donald_Trump,en,7814
20121206-,John_Kasich,en,319
20121206-,Independence_Day_(United_States),en,3195
20121206-,Ryan_Gosling,en,11442
20121206-,Deep_Learning,en,18
20121206-,Megan_Fox,en,14186
20121206-,Jack_Ma,en,175
20121206-,String_theory,en,4564
20121206-,Sundar_Pichai,en,112
20121206-,Hillary_Clinton,en,720
20121206-,Ted_Cruz,en,665
20121206-,Sam_Anderson_(Tamil_actor),en,182
20121206-,Shah_Rukh_Khan,en,220
20121206-,Bernie_Sanders,en,781
20121206-,Donald_Trump,en,6455
20121206-,Apache_Hadoop,en,3437
20121207-,Ryan_Gosling,en,11167
20121207-,String_theory,en,4134
20121207-,Donald_Trump,en,7966
20121207-,Apache_Hadoop,en,3301
20121207-,Shah_Rukh_Khan,en,222
20121207-,Megan_Fox,en,13615
20121207-,Sam_Anderson_(Tamil_actor),en,183
20121207-,Deep_Learning,en,25
20121207-,Hillary_Clinton,en,730
